날짜,종가,오픈,고가,저가,거래량,변동 %
2020년 03월 30일,0.001805,0.001721,0.001891,0.001713,36.56B,4.85%
2020년 03월 29일,0.001721,0.001774,0.001811,0.001706,37.16B,-2.99%
2020년 03월 28일,0.001774,0.001781,0.001864,0.001696,38.20B,-0.39%
2020년 03월 27일,0.001781,0.001825,0.001881,0.001769,36.48B,-2.39%
2020년 03월 26일,0.001825,0.001831,0.001894,0.001814,35.68B,-0.34%
2020년 03월 25일,0.001831,0.001844,0.001892,0.001792,36.15B,-0.72%
2020년 03월 24일,0.001844,0.001816,0.001911,0.001806,35.90B,1.54%
2020년 03월 23일,0.001816,0.001726,0.001868,0.001683,37.19B,5.21%
2020년 03월 22일,0.001726,0.001782,0.001925,0.001716,37.99B,-3.10%
2020년 03월 21일,0.001781,0.001773,0.001939,0.001673,37.63B,0.51%
2020년 03월 20일,0.001773,0.001763,0.001952,0.001647,37.63B,0.54%
2020년 03월 19일,0.001763,0.001672,0.001862,0.001573,77.34B,5.43%
2020년 03월 18일,0.001672,0.001703,0.00172,0.001631,2.58B,-1.79%
2020년 03월 17일,0.001703,0.001637,0.001721,0.001611,2.47B,4.02%
2020년 03월 16일,0.001637,0.001695,0.00172,0.001525,3.28B,-3.43%
2020년 03월 15일,0.001695,0.001687,0.001838,0.001641,2.76B,0.48%
2020년 03월 14일,0.001687,0.001753,0.001785,0.001627,2.79B,-3.79%
2020년 03월 13일,0.001753,0.00158,0.00179,0.001291,6.49B,10.58%
2020년 03월 12일,0.001585,0.002176,0.002179,0.001522,6.66B,-27.12%
2020년 03월 11일,0.002176,0.002205,0.002221,0.002109,2.06B,-1.35%
2020년 03월 10일,0.002205,0.002222,0.002264,0.002173,2.41B,-0.74%
2020년 03월 09일,0.002222,0.002179,0.002222,0.002094,2.84B,2.01%
2020년 03월 08일,0.002178,0.002408,0.002408,0.002169,2.58B,-9.55%
2020년 03월 07일,0.002408,0.002485,0.002497,0.002393,1.98B,-3.11%
2020년 03월 06일,0.002485,0.002479,0.002499,0.00244,1.83B,0.24%
2020년 03월 05일,0.002479,0.002424,0.002528,0.00242,1.90B,2.27%
2020년 03월 04일,0.002424,0.0025,0.002504,0.002373,1.96B,-3.02%
2020년 03월 03일,0.0025,0.00235,0.002533,0.002306,2.39B,6.38%
2020년 03월 02일,0.00235,0.002276,0.002379,0.002251,1.55B,3.26%
2020년 03월 01일,0.002276,0.002216,0.002295,0.002204,1.63B,2.70%
2020년 02월 29일,0.002216,0.00229,0.002319,0.00221,1.50B,-3.25%
2020년 02월 28일,0.00229,0.002328,0.002373,0.002218,1.63B,-1.59%
2020년 02월 27일,0.002327,0.002345,0.00241,0.002298,1.76B,-0.74%
2020년 02월 26일,0.002344,0.002476,0.002487,0.002207,2.34B,-5.30%
2020년 02월 25일,0.002476,0.002582,0.002591,0.002425,1.96B,-4.14%
2020년 02월 24일,0.002582,0.002679,0.002685,0.002553,1.79B,-3.58%
2020년 02월 23일,0.002678,0.002598,0.002679,0.002588,1.69B,3.08%
2020년 02월 22일,0.002598,0.002645,0.002656,0.002573,1.71B,-1.75%
2020년 02월 21일,0.002645,0.002651,0.002715,0.002598,1.77B,-0.24%
2020년 02월 20일,0.002651,0.002611,0.002682,0.002554,2.18B,1.56%
2020년 02월 19일,0.00261,0.002839,0.002861,0.002576,2.03B,-8.08%
2020년 02월 18일,0.002839,0.002694,0.002852,0.002662,2.31B,5.38%
2020년 02월 17일,0.002694,0.002756,0.002756,0.002555,2.32B,-2.25%
2020년 02월 16일,0.002756,0.002904,0.002954,0.002612,2.69B,-5.06%
2020년 02월 15일,0.002903,0.003101,0.003174,0.002857,2.33B,-6.36%
2020년 02월 14일,0.003101,0.003002,0.003137,0.00298,2.10B,3.28%
2020년 02월 13일,0.003002,0.003053,0.003209,0.00295,2.75B,-1.66%
2020년 02월 12일,0.003053,0.00307,0.003263,0.003041,2.50B,-0.57%
2020년 02월 11일,0.00307,0.002983,0.003385,0.0029,2.55B,2.94%
2020년 02월 10일,0.002983,0.003228,0.003304,0.00292,3.10B,-7.58%
2020년 02월 09일,0.003228,0.003171,0.003539,0.003098,3.89B,1.80%
2020년 02월 08일,0.003171,0.002786,0.003269,0.002726,3.21B,13.81%
2020년 02월 07일,0.002786,0.00266,0.002791,0.002652,2.02B,4.75%
2020년 02월 06일,0.00266,0.002598,0.00268,0.002576,1.94B,2.37%
2020년 02월 05일,0.002598,0.002512,0.002622,0.00249,2.25B,3.44%
2020년 02월 04일,0.002512,0.002416,0.022,0.002416,1.98B,3.95%
2020년 02월 03일,0.002416,0.002439,0.002499,0.002383,1.76B,-0.93%
2020년 02월 02일,0.002439,0.002432,0.002497,0.002371,1.81B,0.27%
2020년 02월 01일,0.002432,0.002381,0.002497,0.002355,1.61B,2.16%
2020년 01월 31일,0.002381,0.002431,0.00252,0.002359,1.73B,-2.06%
2020년 01월 30일,0.002431,0.002417,0.002467,0.002391,1.81B,0.57%
2020년 01월 29일,0.002417,0.002415,0.002513,0.002384,1.76B,0.10%
2020년 01월 28일,0.002415,0.002355,0.0025,0.002354,1.80B,2.54%
2020년 01월 27일,0.002355,0.002296,0.002406,0.002279,1.91B,2.56%
