날짜,종가,오픈,고가,저가,거래량,변동 %
2020년 08월 21일,0.0942,0.0912,0.0944,0.085,116.04M,3.28%
2020년 08월 20일,0.0912,0.083,0.0914,0.0812,86.35M,9.90%
2020년 08월 19일,0.083,0.0897,0.0915,0.0807,105.76M,-7.51%
2020년 08월 18일,0.0897,0.0959,0.0961,0.0864,104.07M,-6.42%
2020년 08월 17일,0.0959,0.0985,0.0998,0.0948,113.68M,-2.67%
2020년 08월 16일,0.0985,0.0985,0.0999,0.0941,98.45M,0.00%
2020년 08월 15일,0.0985,0.0954,0.1015,0.0948,101.20M,3.27%
2020년 08월 14일,0.0954,0.0925,0.103,0.0905,130.43M,3.12%
2020년 08월 13일,0.0925,0.0979,0.1048,0.0914,157.15M,-5.53%
2020년 08월 12일,0.0979,0.0908,0.1039,0.0854,257.93M,7.82%
2020년 08월 11일,0.0908,0.1011,0.1025,0.0847,245.59M,-10.18%
2020년 08월 10일,0.1011,0.0996,0.1121,0.0933,281.11M,1.52%
2020년 08월 09일,0.0996,0.1027,0.1316,0.0992,327.06M,-3.03%
2020년 08월 08일,0.1027,0.075,0.1043,0.0729,242.03M,36.96%
2020년 08월 07일,0.075,0.0576,0.0759,0.0576,211.72M,30.17%
2020년 08월 06일,0.0576,0.0538,0.064,0.0513,200.84M,7.10%
2020년 08월 05일,0.0538,0.0454,0.0557,0.0454,133.61M,18.48%
2020년 08월 04일,0.0454,0.0457,0.0464,0.0447,133.25M,-0.66%
2020년 08월 03일,0.0457,0.0444,0.0468,0.0442,191.23M,2.94%
2020년 08월 02일,0.0444,0.0465,0.0469,0.0425,187.82M,-4.53%
2020년 08월 01일,0.0465,0.0458,0.0469,0.0447,183.12M,1.74%
2020년 07월 31일,0.0457,0.0472,0.0479,0.0445,179.64M,-3.18%
2020년 07월 30일,0.0472,0.0485,0.0488,0.0454,185.68M,-2.69%
2020년 07월 29일,0.0485,0.0425,0.0517,0.0425,248.30M,14.14%
2020년 07월 28일,0.0425,0.0437,0.044,0.0418,232.08M,3.90%
