"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2020년 08월 20일","3.83969","3.62539","3.90210","3.50783","18.85M","5.86%"
"2020년 08월 19일","3.62717","3.79914","3.90904","3.44943","25.86M","-4.53%"
"2020년 08월 18일","3.79914","4.02643","4.14212","3.69395","18.27M","-5.64%"
"2020년 08월 17일","4.02643","4.23177","4.23916","4.00943","13.73M","-4.85%"
"2020년 08월 16일","4.23177","4.06473","4.36333","4.00525","17.40M","4.11%"
"2020년 08월 15일","4.06473","4.09115","4.30169","3.91262","21.46M","-0.64%"
"2020년 08월 14일","4.09085","4.12867","4.22442","4.00645","16.22M","-0.92%"
"2020년 08월 13일","4.12867","4.35157","4.45989","3.96227","30.03M","-5.12%"
"2020년 08월 12일","4.35157","3.99811","4.45595","3.65775","38.38M","8.84%"
"2020년 08월 11일","3.99811","4.25274","4.42332","3.75730","41.03M","-5.99%"
"2020년 08월 10일","4.25274","3.66631","4.28204","3.47230","38.19M","15.91%"
"2020년 08월 09일","3.66899","3.36337","3.74856","3.26598","29.08M","9.09%"
"2020년 08월 08일","3.36337","3.06531","3.45114","3.01761","19.45M","9.69%"
"2020년 08월 07일","3.06627","3.21698","3.27107","2.95067","15.47M","-4.68%"
"2020년 08월 06일","3.21698","3.09100","3.35901","3.07781","18.62M","3.99%"
"2020년 08월 05일","3.09352","3.23522","3.24518","3.06408","13.29M","-4.41%"
"2020년 08월 04일","3.23616","3.05261","3.28785","3.05149","24.12M","6.01%"
"2020년 08월 03일","3.05261","2.89014","3.06861","2.84395","14.61M","5.62%"
"2020년 08월 02일","2.89005","3.03252","3.12584","2.64860","22.29M","-4.70%"
"2020년 08월 01일","3.03252","2.83688","3.06502","2.81843","12.57M","6.90%"
"2020년 07월 31일","2.83688","2.80301","2.89312","2.78165","7.15M","1.21%"
"2020년 07월 30일","2.80301","2.77086","2.84554","2.73472","6.50M","1.16%"
"2020년 07월 29일","2.77086","2.76462","2.77147","2.76442","8.49M","-2.20%"
"2020년 07월 28일","2.83325","2.81719","2.88895","2.74314","11.48M","0.55%"
"2020년 07월 27일","2.81775","2.98535","2.98535","2.65387","24.43M","-5.61%"
"2020년 07월 26일","2.98531","3.05977","3.10475","2.95472","13.40M","-2.43%"
"2020년 07월 25일","3.05977","3.02608","3.10376","3.01557","10.62M","1.11%"
"2020년 07월 24일","3.02608","3.18172","3.18922","3.00007","12.55M","-4.89%"
"2020년 07월 23일","3.18172","3.09483","3.21667","3.02993","13.27M","2.81%"
"2020년 07월 22일","3.09483","3.01141","3.10498","2.91745","10.04M","2.74%"
"2020년 07월 21일","3.01241","2.76753","3.05741","2.74772","13.92M","8.85%"
"2020년 07월 20일","2.76753","2.97747","2.97804","2.74563","11.54M","-7.05%"
"2020년 07월 19일","2.97747","3.00616","3.04963","2.88857","10.07M","-0.97%"
"2020년 07월 18일","3.00674","3.16960","3.16960","2.95798","14.15M","-5.14%"
"2020년 07월 17일","3.16974","3.10003","3.20949","3.01338","17.38M","2.25%"
"2020년 07월 16일","3.10003","3.20774","3.31212","2.95588","41.21M","-3.36%"
"2020년 07월 15일","3.20774","2.94611","3.21687","2.84698","28.64M","8.85%"
"2020년 07월 14일","2.94698","2.90183","3.03224","2.67572","25.46M","1.56%"
"2020년 07월 13일","2.90171","2.81336","3.15173","2.75688","40.70M","3.14%"
"2020년 07월 12일","2.81337","2.67621","2.82292","2.58760","13.63M","5.13%"
"2020년 07월 11일","2.67621","2.53245","2.71705","2.50805","12.15M","5.66%"
"2020년 07월 10일","2.53295","2.52080","2.57062","2.41112","7.84M","0.48%"
"2020년 07월 09일","2.52080","2.64133","2.64152","2.45860","8.64M","-4.59%"
"2020년 07월 08일","2.64200","2.50287","2.67718","2.47645","10.40M","5.56%"
"2020년 07월 07일","2.50287","2.43148","2.57549","2.39925","9.40M","2.89%"
"2020년 07월 06일","2.43249","2.28949","2.45337","2.26723","6.61M","6.25%"
"2020년 07월 05일","2.28949","2.32660","2.32774","2.21889","4.42M","-1.61%"
"2020년 07월 04일","2.32698","2.27651","2.35009","2.27054","2.90M","2.22%"
"2020년 07월 03일","2.27650","2.33238","2.34748","2.27347","4.14M","-2.40%"
"2020년 07월 02일","2.33237","2.39698","2.40251","2.27632","5.20M","-2.70%"
"2020년 07월 01일","2.39698","2.35868","2.43792","2.33250","4.32M","1.62%"
"2020년 06월 30일","2.35868","2.41088","2.41516","2.35673","3.32M","-2.17%"
"2020년 06월 29일","2.41088","2.36729","2.43697","2.34484","4.36M","1.84%"
"2020년 06월 28일","2.36729","2.31828","2.42836","2.28868","5.16M","2.11%"
"2020년 06월 27일","2.31828","2.47709","2.48345","2.25799","8.19M","-6.41%"
"2020년 06월 26일","2.47709","2.56106","2.56309","2.44860","9.68M","-3.28%"
"2020년 06월 25일","2.56106","2.61947","2.64224","2.52660","5.95M","-2.23%"
"2020년 06월 24일","2.61947","2.77344","2.84707","2.57595","10.40M","-5.55%"
"2020년 06월 23일","2.77344","2.67155","2.78513","2.62905","6.74M","3.81%"
"2020년 06월 22일","2.67156","2.57530","2.69164","2.56004","3.29M","3.74%"
"2020년 06월 21일","2.57530","2.60362","2.61098","2.56497","1.74M","-1.09%"
"2020년 06월 20일","2.60362","2.61058","2.63839","2.55212","3.24M","-0.27%"
"2020년 06월 19일","2.61058","2.65576","2.70489","2.60373","5.12M","-1.70%"
"2020년 06월 18일","2.65576","2.66901","2.75973","2.54986","8.41M","-0.50%"
"2020년 06월 17일","2.66901","2.60179","2.68220","2.54734","4.08M","2.58%"
"2020년 06월 16일","2.60179","2.62114","2.66046","2.56172","3.14M","-0.74%"
"2020년 06월 15일","2.62114","2.58425","2.67484","2.43625","5.33M","1.43%"
"2020년 06월 14일","2.58425","2.68788","2.69113","2.55125","2.19M","-3.86%"
"2020년 06월 13일","2.68788","2.65883","2.71220","2.63053","2.02M","1.09%"
"2020년 06월 12일","2.65883","2.61244","2.75327","2.58737","5.66M","1.78%"
"2020년 06월 11일","2.61239","2.87738","2.89972","2.53246","8.89M","-9.21%"
"2020년 06월 10일","2.87738","2.89531","2.91543","2.84942","3.60M","-0.62%"
"2020년 06월 09일","2.89531","2.92674","2.94063","2.85926","2.98M","-1.07%"
"2020년 06월 08일","2.92674","2.87913","2.93885","2.85903","2.49M","1.65%"
"2020년 06월 07일","2.87913","2.91641","2.92142","2.80504","4.25M","-1.28%"
"2020년 06월 06일","2.91641","2.92695","2.95642","2.89697","2.13M","-0.36%"
"2020년 06월 05일","2.92695","2.98919","3.00726","2.90965","3.79M","-2.10%"
"2020년 06월 04일","2.98978","3.03148","3.07128","2.90461","6.99M","-1.38%"
"2020년 06월 03일","3.03148","2.89419","3.05592","2.83743","6.44M","4.74%"
"2020년 06월 02일","2.89419","2.95831","3.12157","2.73119","12.31M","-2.22%"
"2020년 06월 01일","2.95977","2.79955","2.99318","2.77431","8.29M","5.72%"
"2020년 05월 31일","2.79955","2.91820","2.95242","2.76701","6.48M","-4.07%"
"2020년 05월 30일","2.91820","2.86405","2.95526","2.81163","8.20M","1.89%"
"2020년 05월 29일","2.86405","2.82263","2.89769","2.79136","6.89M","1.47%"
"2020년 05월 28일","2.82262","2.69360","2.83985","2.66952","4.20M","4.80%"
"2020년 05월 27일","2.69321","2.68461","2.73476","2.66516","2.90M","0.32%"
"2020년 05월 26일","2.68461","2.71775","2.74342","2.64575","3.84M","-1.22%"
"2020년 05월 25일","2.71775","2.63317","2.73015","2.61963","3.78M","3.21%"
"2020년 05월 24일","2.63317","2.73781","2.80813","2.63261","4.84M","-3.82%"
"2020년 05월 23일","2.73781","2.78292","2.81474","2.71154","3.65M","-1.62%"
"2020년 05월 22일","2.78292","2.63271","2.84730","2.60138","6.34M","5.71%"
"2020년 05월 21일","2.63271","2.81576","2.84981","2.57381","6.95M","-6.50%"
"2020년 05월 20일","2.81576","2.82332","2.88772","2.71506","7.03M","-0.27%"
"2020년 05월 19일","2.82332","2.74365","2.82512","2.63404","6.76M","2.90%"
"2020년 05월 18일","2.74364","2.62068","2.76216","2.61999","7.08M","4.69%"
"2020년 05월 17일","2.62068","2.62541","2.68826","2.60307","4.97M","-0.18%"
"2020년 05월 16일","2.62542","2.48596","2.65192","2.47041","6.37M","5.61%"
"2020년 05월 15일","2.48596","2.54378","2.55038","2.44088","5.80M","-2.27%"
"2020년 05월 14일","2.54377","2.56893","2.61286","2.49501","7.52M","-0.98%"
"2020년 05월 13일","2.56893","2.50714","2.58683","2.48585","5.46M","2.49%"
"2020년 05월 12일","2.50657","2.43614","2.57323","2.41204","7.61M","2.88%"
"2020년 05월 11일","2.43633","2.55699","2.58975","2.27647","15.57M","-4.74%"
"2020년 05월 10일","2.55757","2.81241","2.81465","2.30543","19.90M","-9.06%"
"2020년 05월 09일","2.81241","2.75410","2.96107","2.72543","10.62M","2.10%"
"2020년 05월 08일","2.75448","2.71211","2.81668","2.68326","7.88M","1.56%"
"2020년 05월 07일","2.71213","2.65288","2.79952","2.61049","8.98M","2.23%"
"2020년 05월 06일","2.65288","2.74901","2.80195","2.64369","7.10M","-3.50%"
"2020년 05월 05일","2.74922","2.77800","2.82717","2.70020","8.38M","-1.04%"
"2020년 05월 04일","2.77800","2.73796","2.84403","2.59360","13.69M","1.46%"
"2020년 05월 03일","2.73796","2.83448","2.87353","2.68278","8.47M","-3.41%"
"2020년 05월 02일","2.83448","2.79745","2.86331","2.77727","6.33M","1.32%"
"2020년 05월 01일","2.79745","2.75360","2.94620","2.75254","12.42M","1.43%"
"2020년 04월 30일","2.75793","2.93717","3.03999","2.69522","19.35M","-6.10%"
"2020년 04월 29일","2.93717","2.75120","3.00956","2.74566","20.50M","6.76%"
"2020년 04월 28일","2.75120","2.74061","2.80580","2.66384","11.70M","0.39%"
"2020년 04월 27일","2.74061","2.76312","2.78761","2.55622","14.00M","-0.82%"
"2020년 04월 26일","2.76337","2.85930","2.85930","2.73208","10.47M","-3.35%"
"2020년 04월 25일","2.85927","2.71331","2.88123","2.64569","12.63M","5.38%"
"2020년 04월 24일","2.71331","2.49719","2.76250","2.49427","20.81M","8.65%"
"2020년 04월 23일","2.49719","2.33545","2.57858","2.31101","20.12M","6.93%"
"2020년 04월 22일","2.33544","2.14535","2.34483","2.13763","12.26M","8.86%"
"2020년 04월 21일","2.14535","2.12720","2.20307","2.08294","12.46M","0.86%"
"2020년 04월 20일","2.12714","2.24705","2.34788","2.06771","19.00M","-5.34%"
"2020년 04월 19일","2.24703","2.32913","2.36739","2.21310","12.91M","-3.53%"
"2020년 04월 18일","2.32915","2.08711","2.37385","2.08557","14.72M","11.56%"
"2020년 04월 17일","2.08785","2.10883","2.15822","2.06235","12.12M","-1.00%"
"2020년 04월 16일","2.10883","1.90032","2.13816","1.84536","13.56M","10.99%"
