"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2020년 03월 31일","0.08754","0.08504","0.09108","0.08451","6.11M","2.94%"
"2020년 03월 30일","0.08504","0.07829","0.08776","0.07827","5.08M","8.62%"
"2020년 03월 29일","0.07829","0.08236","0.08378","0.07829","4.65M","-4.94%"
"2020년 03월 28일","0.08236","0.08404","0.08577","0.07967","8.57M","-2.14%"
"2020년 03월 27일","0.08416","0.09074","0.09258","0.08370","7.77M","-7.25%"
"2020년 03월 26일","0.09074","0.08619","0.10814","0.08386","11.42M","5.28%"
"2020년 03월 25일","0.08619","0.09043","0.09096","0.08301","7.37M","-4.68%"
"2020년 03월 24일","0.09043","0.09259","0.09368","0.08742","7.62M","-2.34%"
"2020년 03월 23일","0.09259","0.08560","0.10078","0.08361","11.22M","8.16%"
"2020년 03월 22일","0.08560","0.09849","0.10087","0.08430","9.93M","-13.09%"
"2020년 03월 21일","0.09849","0.09938","0.11867","0.09253","12.16M","-0.89%"
"2020년 03월 20일","0.09938","0.09374","0.14901","0.08612","30.93M","6.01%"
"2020년 03월 19일","0.09374","0.07157","0.11394","0.07048","20.57M","30.98%"
"2020년 03월 18일","0.07157","0.06915","0.07301","0.06364","8.73M","3.49%"
"2020년 03월 17일","0.06915","0.06762","0.07338","0.06699","6.33M","2.26%"
"2020년 03월 16일","0.06762","0.08006","0.08023","0.06106","3.55M","-15.53%"
"2020년 03월 15일","0.08006","0.07471","0.08772","0.07411","3.41M","7.17%"
"2020년 03월 14일","0.07471","0.07228","0.08435","0.06922","2.42M","3.36%"
"2020년 03월 13일","0.07228","0.06179","0.07714","0.04515","4.16M","18.36%"
"2020년 03월 12일","0.06107","0.11605","0.11695","0.05837","4.35M","-47.38%"
"2020년 03월 11일","0.11605","0.12121","0.12313","0.11054","1.36M","-4.26%"
"2020년 03월 10일","0.12121","0.12352","0.12678","0.11698","1.51M","-1.87%"
"2020년 03월 09일","0.12352","0.12463","0.12668","0.11585","1.50M","-0.89%"
"2020년 03월 08일","0.12463","0.14908","0.14908","0.12312","2.64M","-16.40%"
"2020년 03월 07일","0.14908","0.15912","0.16000","0.14654","1.05M","-6.31%"
"2020년 03월 06일","0.15912","0.16094","0.16608","0.15536","2.21M","-1.14%"
"2020년 03월 05일","0.16094","0.14762","0.16724","0.14715","2.22M","9.02%"
"2020년 03월 04일","0.14762","0.14672","0.15049","0.14556","1.14M","0.62%"
"2020년 03월 03일","0.14672","0.14764","0.14977","0.14496","1.06M","-0.63%"
"2020년 03월 02일","0.14764","0.13941","0.14954","0.13778","1.24M","5.91%"
"2020년 03월 01일","0.13941","0.13520","0.14154","0.13460","1.30M","3.11%"
"2020년 02월 29일","0.13520","0.13971","0.15051","0.13520","1.50M","-3.23%"
"2020년 02월 28일","0.13971","0.14562","0.14766","0.13808","1.59M","-4.06%"
"2020년 02월 27일","0.14562","0.14841","0.15607","0.13590","3.26M","-1.88%"
"2020년 02월 26일","0.14841","0.16125","0.18486","0.14464","7.93M","-7.91%"
"2020년 02월 25일","0.16115","0.15412","0.18446","0.14863","5.14M","4.56%"
"2020년 02월 24일","0.15412","0.16339","0.16366","0.15181","1.45M","-5.67%"
"2020년 02월 23일","0.16339","0.15937","0.16486","0.15880","1.40M","2.52%"
"2020년 02월 22일","0.15937","0.16022","0.16288","0.15492","1.69M","-0.53%"
"2020년 02월 21일","0.16022","0.16513","0.17361","0.15989","1.64M","-2.97%"
"2020년 02월 20일","0.16513","0.16062","0.17715","0.16025","2.42M","2.77%"
"2020년 02월 19일","0.16067","0.17707","0.17774","0.16032","2.09M","-9.26%"
"2020년 02월 18일","0.17707","0.16803","0.17880","0.15925","3.80M","5.38%"
