"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2019년 02월 18일","0.035412","0.031284","0.035412","0.031284","2.49K","13.19%"
"2019년 02월 17일","0.031284","0.031099","0.031284","0.030811","0.49K","0.60%"
"2019년 02월 16일","0.031099","0.030240","0.031099","0.030240","0.00K","2.84%"
"2019년 02월 15일","0.030240","0.030240","0.030240","0.030240","-","0.00%"
"2019년 02월 14일","0.030240","0.030240","0.030240","0.030240","-","0.00%"
"2019년 02월 13일","0.030240","0.030240","0.030240","0.030240","-","-1.21%"
"2019년 02월 12일","0.030610","0.030610","0.030610","0.030610","-","0.00%"
"2019년 02월 11일","0.030610","0.026040","0.030610","0.026040","0.10K","17.55%"
"2019년 02월 10일","0.026040","0.026040","0.026040","0.026040","-","0.00%"
"2019년 02월 09일","0.026040","0.026040","0.026040","0.026040","-","0.00%"
"2019년 02월 08일","0.026040","0.026040","0.026040","0.026040","-","0.00%"
"2019년 02월 07일","0.026040","0.025000","0.026040","0.025000","1.50K","4.16%"
"2019년 02월 06일","0.025000","0.027010","0.027520","0.025000","1.00K","-7.44%"
"2019년 02월 05일","0.027010","0.027010","0.027010","0.027010","-","0.00%"
"2019년 02월 04일","0.027010","0.027010","0.027010","0.027010","-","0.00%"
"2019년 02월 03일","0.027010","0.027010","0.027010","0.027010","-","0.00%"
"2019년 02월 02일","0.027010","0.033250","0.033250","0.027010","0.30K","-18.77%"
"2019년 02월 01일","0.033250","0.033250","0.033250","0.033250","-","0.00%"
"2019년 01월 31일","0.033250","0.033250","0.033250","0.033250","-","0.00%"
"2019년 01월 30일","0.033250","0.033250","0.033250","0.033250","-","0.00%"
"2019년 01월 29일","0.033250","0.033250","0.033250","0.033250","-","0.00%"
"2019년 01월 28일","0.033250","0.033250","0.033250","0.033250","-","0.00%"
"2019년 01월 27일","0.033250","0.033250","0.033250","0.033250","-","0.00%"
"2019년 01월 26일","0.033250","0.033560","0.033560","0.026980","0.30K","-0.92%"
"2019년 01월 25일","0.033560","0.033560","0.033560","0.026980","-","0.00%"
"2019년 01월 24일","0.033560","0.026980","0.033560","0.026980","-","0.00%"
"2019년 01월 23일","0.033560","0.033560","0.033560","0.033560","-","0.00%"
"2019년 01월 22일","0.033560","0.033510","0.033560","0.026955","0.30K","0.15%"
"2019년 01월 21일","0.033510","0.033510","0.033510","0.026955","-","0.00%"
"2019년 01월 20일","0.033510","0.033510","0.033510","0.026955","-","0.00%"
"2019년 01월 19일","0.033510","0.033510","0.033510","0.026955","-","0.00%"
"2019년 01월 18일","0.033510","0.033510","0.033510","0.026955","-","0.00%"
"2019년 01월 17일","0.033510","0.033510","0.033510","0.026955","-","0.00%"
"2019년 01월 16일","0.033510","0.033510","0.033510","0.026955","-","0.00%"
"2019년 01월 15일","0.033510","0.033510","0.033510","0.026955","-","0.00%"
"2019년 01월 14일","0.033510","0.033510","0.033510","0.026955","-","0.00%"
"2019년 01월 13일","0.033510","0.026500","0.033510","0.026500","0.30K","2.79%"
"2019년 01월 12일","0.032600","0.032600","0.032600","0.032600","-","0.00%"
"2019년 01월 11일","0.032600","0.032190","0.032600","0.032190","39.70K","1.27%"
"2019년 01월 10일","0.032190","0.038740","0.038740","0.029570","39.50K","-16.91%"
"2019년 01월 09일","0.038740","0.038740","0.038740","0.029570","-","0.00%"
"2019년 01월 08일","0.038740","0.036340","0.038740","0.036340","1.80K","6.60%"
"2019년 01월 07일","0.036340","0.038840","0.038840","0.036340","88.20K","-6.44%"
"2019년 01월 06일","0.038840","0.036120","0.038840","0.022010","96.60K","7.53%"
"2019년 01월 05일","0.036120","0.038030","0.038030","0.029215","3.90K","-5.02%"
"2019년 01월 04일","0.038030","0.038030","0.038030","0.029215","-","0.00%"
"2019년 01월 03일","0.038030","0.038030","0.038030","0.029215","-","0.00%"
"2019년 01월 02일","0.038030","0.029215","0.038030","0.029215","-","0.00%"
"2019년 01월 01일","0.038030","0.038030","0.038030","0.038030","-","0.00%"
