"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2019년 12월 09일","0.02530","0.02620","0.02860","0.02480","22.32M","-3.44%"
"2019년 12월 08일","0.02620","0.02450","0.02640","0.02380","16.19M","6.94%"
"2019년 12월 07일","0.02450","0.02360","0.02550","0.02350","11.90M","3.81%"
"2019년 12월 06일","0.02360","0.02250","0.02380","0.02230","17.24M","4.89%"
"2019년 12월 05일","0.02250","0.02280","0.02300","0.02200","20.81M","-1.32%"
"2019년 12월 04일","0.02280","0.02380","0.02460","0.02230","22.53M","-3.80%"
"2019년 12월 03일","0.02370","0.02420","0.02450","0.02370","12.98M","-2.07%"
"2019년 12월 02일","0.02420","0.02550","0.02590","0.02400","5.95M","-4.72%"
"2019년 12월 01일","0.02540","0.02490","0.02600","0.02380","9.99M","2.01%"
"2019년 11월 30일","0.02490","0.02610","0.02700","0.02400","7.19M","-4.23%"
"2019년 11월 29일","0.02600","0.02510","0.02680","0.02480","7.31M","3.59%"
"2019년 11월 28일","0.02510","0.02430","0.02630","0.02400","5.92M","3.29%"
"2019년 11월 27일","0.02430","0.02430","0.02480","0.02250","7.09M","0.00%"
"2019년 11월 26일","0.02430","0.02410","0.02500","0.02390","6.03M","0.83%"
"2019년 11월 25일","0.02410","0.02410","0.02540","0.02240","12.53M","-0.41%"
"2019년 11월 24일","0.02420","0.02550","0.02590","0.02380","14.36M","-5.10%"
"2019년 11월 23일","0.02550","0.02630","0.02700","0.02440","25.98M","-3.04%"
"2019년 11월 22일","0.02630","0.02740","0.02880","0.02520","19.49M","-4.01%"
"2019년 11월 21일","0.02740","0.02930","0.02940","0.02620","10.94M","-6.48%"
"2019년 11월 20일","0.02930","0.03030","0.03080","0.02880","11.93M","-3.30%"
"2019년 11월 19일","0.03030","0.03070","0.03090","0.02850","14.37M","-1.30%"
"2019년 11월 18일","0.03070","0.03260","0.03280","0.03010","10.62M","-5.83%"
"2019년 11월 17일","0.03260","0.03280","0.03450","0.03250","14.32M","-0.61%"
"2019년 11월 16일","0.03280","0.03250","0.03300","0.03180","8.14M","0.92%"
"2019년 11월 15일","0.03250","0.03400","0.03420","0.03160","17.16M","-4.41%"
"2019년 11월 14일","0.03400","0.03530","0.03560","0.03370","10.14M","-3.41%"
"2019년 11월 13일","0.03520","0.03520","0.03530","0.03330","10.28M","0.00%"
"2019년 11월 12일","0.03520","0.03460","0.03560","0.03400","5.06M","1.73%"
"2019년 11월 11일","0.03460","0.03540","0.03560","0.03330","4.75M","-2.26%"
"2019년 11월 10일","0.03540","0.03690","0.03690","0.03480","6.02M","-4.07%"
"2019년 11월 09일","0.03690","0.03290","0.03920","0.03290","11.00M","12.16%"
"2019년 11월 08일","0.03290","0.03280","0.03550","0.03270","7.72M","0.30%"
"2019년 11월 07일","0.03280","0.03420","0.03440","0.03190","10.92M","-4.09%"
"2019년 11월 06일","0.03420","0.03640","0.03640","0.03380","13.61M","-6.04%"
"2019년 11월 05일","0.03640","0.03640","0.03720","0.03530","10.58M","0.00%"
"2019년 11월 04일","0.03640","0.03690","0.03910","0.03560","27.61M","-1.36%"
"2019년 11월 03일","0.03690","0.03440","0.03700","0.03340","13.94M","7.27%"
"2019년 11월 02일","0.03440","0.03490","0.03500","0.03320","12.52M","-1.43%"
"2019년 11월 01일","0.03490","0.03320","0.03500","0.03280","12.62M","5.12%"
"2019년 10월 31일","0.03320","0.03270","0.03360","0.03160","10.35M","1.53%"
"2019년 10월 30일","0.03270","0.03410","0.03410","0.03200","11.91M","-4.11%"
"2019년 10월 29일","0.03410","0.03180","0.03450","0.03170","16.68M","7.57%"
"2019년 10월 28일","0.03170","0.03190","0.03330","0.03040","15.18M","-0.63%"
"2019년 10월 27일","0.03190","0.03050","0.03230","0.02920","13.33M","4.59%"
"2019년 10월 26일","0.03050","0.03080","0.03330","0.02900","20.91M","-0.65%"
"2019년 10월 25일","0.03070","0.02850","0.03110","0.02820","23.55M","7.72%"
"2019년 10월 24일","0.02850","0.02790","0.02970","0.02680","11.31M","2.15%"
"2019년 10월 23일","0.02790","0.03150","0.03160","0.02720","19.55M","-11.43%"
"2019년 10월 22일","0.03150","0.03330","0.03340","0.03150","14.13M","-5.41%"
"2019년 10월 21일","0.03330","0.03310","0.03450","0.03300","9.46M","0.60%"
"2019년 10월 20일","0.03310","0.03360","0.03390","0.03260","13.05M","-1.19%"
"2019년 10월 19일","0.03350","0.03380","0.03430","0.03300","10.22M","-0.89%"
"2019년 10월 18일","0.03380","0.03510","0.03600","0.03340","14.86M","-3.43%"
"2019년 10월 17일","0.03500","0.03740","0.03740","0.03400","17.94M","-6.42%"
"2019년 10월 16일","0.03740","0.03790","0.03870","0.03510","20.72M","-1.32%"
"2019년 10월 15일","0.03790","0.03690","0.04070","0.03580","27.90M","2.16%"
"2019년 10월 14일","0.03710","0.03310","0.03820","0.03220","37.06M","11.75%"
"2019년 10월 13일","0.03320","0.03510","0.03540","0.03310","12.08M","-5.41%"
"2019년 10월 12일","0.03510","0.03600","0.03620","0.03470","12.18M","-2.23%"
"2019년 10월 11일","0.03590","0.03820","0.03820","0.03530","16.19M","-6.02%"
