날짜,종가,오픈,고가,저가,거래량,변동 %
2019년 01월 14일,31.843,29.707,32.495,29.702,6.05M,7.19%
2019년 01월 13일,29.706,31.771,32.745,29.378,6.57M,-6.51%
2019년 01월 12일,31.774,31.642,32.352,31.263,4.52M,0.43%
2019년 01월 11일,31.637,33.017,33.454,31.079,6.13M,-4.17%
2019년 01월 10일,33.014,38.359,38.961,31.852,8.67M,-13.92%
2019년 01월 09일,38.354,38.928,39.843,38.226,5.07M,-1.47%
2019년 01월 08일,38.926,37.471,40.8,37.471,6.59M,3.91%
2019년 01월 07일,37.462,38.575,39.216,37.117,5.66M,-2.88%
2019년 01월 06일,38.575,34.438,39.705,34.145,6.62M,12.01%
2019년 01월 05일,34.439,31.905,35.979,31.905,4.90M,7.94%
2019년 01월 04일,31.905,31.454,32.666,30.837,3.00M,1.44%
2019년 01월 03일,31.453,32.775,32.927,30.842,2.57M,-4.04%
2019년 01월 02일,32.776,31.542,33.313,31.389,3.55M,3.85%
2019년 01월 01일,31.56,29.899,31.792,29.781,3.20M,5.58%
