날짜,종가,오픈,고가,저가,거래량,변동 %
2020년 06월 15일,3.93,3.94,3.99,3.66,9.55M,-0.40%
2020년 06월 14일,3.94,4.11,4.11,3.92,2.24M,-3.99%
2020년 06월 13일,4.11,4.08,4.12,4.01,2.13M,0.75%
2020년 06월 12일,4.08,3.97,4.18,3.86,6.26M,2.70%
2020년 06월 11일,3.97,4.42,4.45,3.92,8.45M,-10.27%
2020년 06월 10일,4.42,4.43,4.44,4.35,2.94M,-0.25%
2020년 06월 09일,4.43,4.47,4.5,4.37,3.10M,-0.78%
2020년 06월 08일,4.47,4.35,4.47,4.33,2.59M,2.85%
2020년 06월 07일,4.35,4.35,4.41,4.22,2.83M,0.00%
2020년 06월 06일,4.35,4.36,4.4,4.31,1.80M,-0.33%
2020년 06월 05일,4.36,4.43,4.48,4.34,2.98M,-1.39%
2020년 06월 04일,4.43,4.48,4.51,4.29,4.34M,-1.31%
2020년 06월 03일,4.48,4.4,4.53,4.3,5.62M,1.95%
2020년 06월 02일,4.4,4.38,4.62,4.14,10.90M,0.50%
2020년 06월 01일,4.38,4.13,4.48,4.12,11.90M,5.90%
2020년 05월 31일,4.13,4.17,4.28,4.04,7.94M,-0.88%
2020년 05월 30일,4.17,3.98,4.18,3.94,6.08M,4.67%
2020년 05월 29일,3.98,4.04,4.12,3.96,6.45M,-1.35%
2020년 05월 28일,4.04,3.85,4.06,3.83,4.98M,5.00%
2020년 05월 27일,3.85,3.84,3.91,3.81,4.45M,0.00%
2020년 05월 26일,3.84,3.86,3.88,3.78,4.47M,-0.32%
2020년 05월 25일,3.86,3.79,3.9,3.78,5.30M,1.65%
2020년 05월 24일,3.79,3.93,4.03,3.79,7.31M,-3.56%
2020년 05월 23일,3.93,4.06,4.1,3.92,7.06M,-3.21%
2020년 05월 22일,4.06,3.83,4.14,3.8,8.71M,6.28%
2020년 05월 21일,3.82,4.09,4.17,3.75,12.58M,-6.42%
2020년 05월 20일,4.09,3.95,4.14,3.9,11.60M,3.58%
2020년 05월 19일,3.95,3.89,3.95,3.78,4.45M,1.54%
2020년 05월 18일,3.89,3.78,3.95,3.78,6.92M,2.92%
2020년 05월 17일,3.78,3.76,3.85,3.75,4.41M,0.44%
2020년 05월 16일,3.76,3.66,3.79,3.62,4.83M,2.81%
2020년 05월 15일,3.66,3.81,3.83,3.63,6.30M,-4.14%
2020년 05월 14일,3.81,3.76,3.85,3.7,8.43M,1.32%
2020년 05월 13일,3.76,3.69,3.81,3.64,7.02M,1.90%
2020년 05월 12일,3.69,3.58,3.79,3.55,8.99M,2.77%
2020년 05월 11일,3.59,3.76,3.83,3.32,15.49M,-4.42%
2020년 05월 10일,3.76,4.02,4.02,3.57,23.87M,-6.34%
2020년 05월 09일,4.02,3.8,4.21,3.77,18.41M,5.69%
2020년 05월 08일,3.8,3.76,3.86,3.69,8.52M,1.15%
2020년 05월 07일,3.76,3.59,3.85,3.57,9.85M,4.74%
2020년 05월 06일,3.59,3.68,3.76,3.58,6.20M,-2.54%
2020년 05월 05일,3.68,3.75,3.81,3.66,5.63M,-1.83%
2020년 05월 04일,3.75,3.71,3.83,3.51,12.71M,1.13%
2020년 05월 03일,3.71,3.82,3.86,3.65,6.62M,-2.88%
2020년 05월 02일,3.82,3.76,3.86,3.73,5.15M,1.60%
2020년 05월 01일,3.76,3.7,3.91,3.7,9.48M,1.40%
2020년 04월 30일,3.7,3.88,3.97,3.63,15.98M,-4.63%
2020년 04월 29일,3.88,3.65,3.99,3.63,17.91M,6.36%
2020년 04월 28일,3.65,3.64,3.73,3.56,9.22M,0.43%
2020년 04월 27일,3.64,3.72,3.74,3.47,14.22M,-2.16%
2020년 04월 26일,3.72,3.79,3.81,3.67,10.48M,-1.85%
2020년 04월 25일,3.79,3.77,3.89,3.74,7.97M,0.30%
2020년 04월 24일,3.77,3.75,3.89,3.74,9.86M,0.70%
2020년 04월 23일,3.75,3.68,3.88,3.6,17.35M,1.95%
2020년 04월 22일,3.68,3.46,3.69,3.44,14.47M,6.42%
2020년 04월 21일,3.46,3.43,3.57,3.4,16.92M,0.74%
