날짜,종가,오픈,고가,저가,거래량,변동 %
2020년 08월 31일,0.022409,0.023287,0.024363,0.022403,2.06B,-3.78%
2020년 08월 30일,0.023289,0.020939,0.023306,0.020797,1.35B,11.22%
2020년 08월 29일,0.020939,0.020938,0.021357,0.020479,929.61M,0.00%
2020년 08월 28일,0.020938,0.020263,0.021171,0.020004,1.09B,3.33%
2020년 08월 27일,0.020263,0.022397,0.022428,0.019299,1.52B,-9.53%
2020년 08월 26일,0.022397,0.021343,0.022501,0.020934,1.51B,5.00%
2020년 08월 25일,0.02133,0.023701,0.024108,0.020546,1.36B,-10.00%
2020년 08월 24일,0.023701,0.021423,0.024259,0.021128,668.24M,10.63%
2020년 08월 23일,0.021423,0.021935,0.022184,0.020856,415.38M,-2.35%
2020년 08월 22일,0.021939,0.021147,0.021998,0.020057,735.83M,3.75%
2020년 08월 21일,0.021147,0.022751,0.024664,0.021028,866.22M,-7.05%
2020년 08월 20일,0.022751,0.021858,0.023127,0.021722,514.04M,4.08%
2020년 08월 19일,0.021858,0.023144,0.023931,0.021006,879.78M,-5.56%
2020년 08월 18일,0.023144,0.025144,0.025772,0.022476,744.83M,-7.95%
2020년 08월 17일,0.025144,0.026315,0.026862,0.024836,772.55M,-4.35%
2020년 08월 16일,0.026288,0.024799,0.02732,0.024504,882.21M,6.01%
2020년 08월 15일,0.024799,0.025025,0.025487,0.023882,513.85M,-0.91%
2020년 08월 14일,0.025025,0.025404,0.026448,0.024815,708.89M,-1.45%
2020년 08월 13일,0.025394,0.025551,0.027264,0.024343,933.00M,-0.62%
2020년 08월 12일,0.025551,0.026021,0.026733,0.023539,1.07B,-1.81%
2020년 08월 11일,0.026021,0.024963,0.028206,0.024047,1.77B,4.24%
2020년 08월 10일,0.024963,0.02513,0.025879,0.0229,1.10B,-0.66%
2020년 08월 09일,0.025129,0.02618,0.02618,0.023396,1.06B,-4.04%
2020년 08월 08일,0.026187,0.021851,0.026764,0.021362,1.61B,19.84%
2020년 08월 07일,0.021851,0.020109,0.022734,0.020038,1.37B,8.66%
2020년 08월 06일,0.020109,0.019622,0.020921,0.019463,1.03B,2.47%
2020년 08월 05일,0.019624,0.01842,0.019767,0.018157,855.21M,6.47%
2020년 08월 04일,0.018432,0.017522,0.01848,0.017522,632.72M,5.19%
2020년 08월 03일,0.017522,0.017835,0.018305,0.017447,759.41M,-1.75%
2020년 08월 02일,0.017835,0.018661,0.018865,0.015154,1.06B,-4.43%
2020년 08월 01일,0.018661,0.01801,0.018734,0.017904,897.31M,3.62%
2020년 07월 31일,0.01801,0.01817,0.018958,0.017793,733.03M,-0.78%
2020년 07월 30일,0.018152,0.017649,0.019883,0.017506,1.08B,2.85%
2020년 07월 29일,0.017649,0.017983,0.018354,0.017583,818.89M,-1.85%
2020년 07월 28일,0.017983,0.016921,0.018017,0.016783,929.65M,6.28%
2020년 07월 27일,0.016921,0.017966,0.018056,0.016367,1.32B,-5.82%
2020년 07월 26일,0.017966,0.018582,0.018595,0.017768,816.69M,-3.31%
2020년 07월 25일,0.018582,0.018443,0.018703,0.0183,777.53M,0.75%
2020년 07월 24일,0.018443,0.019637,0.019643,0.01824,733.72M,-6.08%
2020년 07월 23일,0.019637,0.018796,0.019734,0.018589,858.53M,4.51%
2020년 07월 22일,0.01879,0.017984,0.018809,0.017692,683.75M,4.48%
2020년 07월 21일,0.017983,0.017264,0.018206,0.017233,715.10M,4.17%
2020년 07월 20일,0.017264,0.017918,0.017959,0.016907,638.62M,-3.64%
2020년 07월 19일,0.017917,0.017892,0.018226,0.017485,552.50M,0.14%
2020년 07월 18일,0.017892,0.018105,0.018205,0.017722,442.03M,-1.17%
2020년 07월 17일,0.018105,0.017996,0.01856,0.017695,591.57M,0.60%
2020년 07월 16일,0.017996,0.019111,0.019119,0.017286,963.31M,-5.83%
2020년 07월 15일,0.019111,0.019808,0.020019,0.019035,559.42M,-3.52%
2020년 07월 14일,0.019808,0.020028,0.020074,0.01931,645.20M,-1.10%
2020년 07월 13일,0.020028,0.019438,0.02094,0.01906,1.13B,3.04%
2020년 07월 12일,0.019438,0.019999,0.020082,0.019204,593.66M,-2.81%
2020년 07월 11일,0.019999,0.019679,0.020396,0.019491,678.28M,1.63%
2020년 07월 10일,0.019679,0.019812,0.019954,0.018758,779.71M,-0.67%
2020년 07월 09일,0.019812,0.020851,0.020928,0.019238,993.28M,-4.98%
2020년 07월 08일,0.020851,0.020348,0.021309,0.020244,1.24B,2.47%
2020년 07월 07일,0.020348,0.01902,0.020785,0.018723,1.17B,6.98%
2020년 07월 06일,0.01902,0.01866,0.019309,0.018462,968.98M,1.99%
2020년 07월 05일,0.01865,0.019117,0.019417,0.017847,1.44B,-2.44%
2020년 07월 04일,0.019117,0.017019,0.019506,0.016913,1.18B,12.32%
2020년 07월 03일,0.017019,0.017323,0.017431,0.016653,666.51M,-1.76%
2020년 07월 02일,0.017323,0.01742,0.017992,0.016652,638.71M,-0.56%
2020년 07월 01일,0.01742,0.01738,0.017799,0.017002,754.26M,0.23%
2020년 06월 30일,0.01738,0.018036,0.018096,0.017338,770.54M,-3.64%
2020년 06월 29일,0.018036,0.017934,0.018335,0.016972,1.12B,0.57%
2020년 06월 28일,0.017934,0.015843,0.01858,0.015745,1.70B,13.22%
2020년 06월 27일,0.01584,0.017821,0.017851,0.015045,1.33B,-11.12%
2020년 06월 26일,0.017821,0.01886,0.018966,0.01779,912.04M,-5.51%
2020년 06월 25일,0.01886,0.019502,0.019781,0.018771,911.05M,-3.29%
2020년 06월 24일,0.019502,0.01943,0.020427,0.018745,1.19B,0.37%
2020년 06월 23일,0.01943,0.020058,0.020175,0.018843,1.25B,-3.13%
2020년 06월 22일,0.020058,0.019833,0.0206,0.019375,1.22B,1.16%
