날짜,종가,오픈,고가,저가,거래량,변동 %
2020년 11월 20일,0.32995,0.30358,0.3305,0.29717,1.45B,8.63%
2020년 11월 19일,0.30374,0.29319,0.30705,0.28399,1.18B,3.57%
2020년 11월 18일,0.29326,0.30226,0.30782,0.28225,1.35B,-2.98%
2020년 11월 17일,0.30226,0.28792,0.30487,0.28731,1.47B,5.03%
2020년 11월 16일,0.28778,0.26949,0.28985,0.26748,1.07B,6.82%
2020년 11월 15일,0.26941,0.26813,0.27666,0.26412,885.34M,0.50%
2020년 11월 14일,0.26808,0.26557,0.2771,0.26154,1.05B,0.98%
2020년 11월 13일,0.26548,0.25489,0.2656,0.25374,942.55M,4.16%
2020년 11월 12일,0.25486,0.2558,0.25814,0.25237,738.89M,-0.33%
2020년 11월 11일,0.25569,0.25376,0.2599,0.25228,834.93M,0.77%
2020년 11월 10일,0.25374,0.25054,0.26464,0.24807,1.07B,1.32%
2020년 11월 09일,0.25043,0.25366,0.25613,0.24562,1.00B,-1.33%
2020년 11월 08일,0.2538,0.24898,0.25693,0.24737,843.46M,1.94%
2020년 11월 07일,0.24897,0.25861,0.26725,0.24488,976.55M,-3.68%
2020년 11월 06일,0.25848,0.24567,0.26135,0.24512,1.07B,5.29%
2020년 11월 05일,0.2455,0.23743,0.24722,0.23711,978.75M,3.37%
2020년 11월 04일,0.2375,0.23945,0.24039,0.23263,1.02B,-0.85%
2020년 11월 03일,0.23954,0.23528,0.24405,0.22803,1.03B,1.82%
2020년 11월 02일,0.23526,0.2399,0.24455,0.2329,1.08B,-1.93%
2020년 11월 01일,0.23989,0.23971,0.24132,0.23656,861.22M,0.07%
2020년 10월 31일,0.23972,0.23914,0.24347,0.23745,872.34M,0.31%
2020년 10월 30일,0.23897,0.24248,0.24389,0.23138,972.35M,-1.45%
2020년 10월 29일,0.24247,0.24552,0.24702,0.23962,982.83M,-1.23%
2020년 10월 28일,0.24549,0.25268,0.25667,0.24431,990.70M,-2.83%
2020년 10월 27일,0.25265,0.24815,0.25396,0.24765,897.91M,1.80%
2020년 10월 26일,0.24818,0.25311,0.25904,0.24363,1.00B,-1.98%
2020년 10월 25일,0.25319,0.25611,0.25708,0.25122,804.28M,-1.14%
2020년 10월 24일,0.25611,0.25471,0.2576,0.25256,726.90M,0.55%
2020년 10월 23일,0.25471,0.25701,0.25917,0.25022,765.49M,-0.96%
2020년 10월 22일,0.25718,0.25105,0.26354,0.25083,1.10B,2.45%
2020년 10월 21일,0.25102,0.24324,0.25555,0.24261,1.12B,3.20%
2020년 10월 20일,0.24324,0.24564,0.25021,0.24155,1.04B,-0.95%
2020년 10월 19일,0.24558,0.24216,0.24942,0.24013,1.08B,1.34%
2020년 10월 18일,0.24233,0.24057,0.2434,0.24007,1.12B,0.72%
2020년 10월 17일,0.24059,0.24022,0.24316,0.23869,1.11B,0.16%
2020년 10월 16일,0.2402,0.24588,0.24784,0.23772,1.15B,-2.30%
2020년 10월 15일,0.24585,0.24912,0.25002,0.24307,1.13B,-1.31%
2020년 10월 14일,0.24912,0.25654,0.25831,0.24613,1.07B,-2.90%
2020년 10월 13일,0.25656,0.25596,0.25997,0.25277,1.29B,0.19%
2020년 10월 12일,0.25606,0.2554,0.25819,0.24918,1.39B,0.27%
2020년 10월 11일,0.25537,0.25391,0.25848,0.25327,1.13B,0.57%
2020년 10월 10일,0.25392,0.25299,0.2601,0.25288,1.24B,0.40%
2020년 10월 09일,0.25291,0.25117,0.25662,0.24957,1.25B,0.71%
2020년 10월 08일,0.25113,0.24862,0.25289,0.24208,975.37M,0.97%
2020년 10월 07일,0.24872,0.24562,0.2514,0.24097,1.15B,1.24%
2020년 10월 06일,0.24567,0.25051,0.25916,0.24074,1.41B,-1.85%
2020년 10월 05일,0.2503,0.24792,0.2542,0.24637,1.16B,0.99%
2020년 10월 04일,0.24785,0.23265,0.25014,0.23152,1.30B,6.50%
2020년 10월 03일,0.23273,0.23396,0.23523,0.23255,1.08B,-0.50%
2020년 10월 02일,0.2339,0.23824,0.23934,0.22849,1.23B,-1.83%
2020년 10월 01일,0.23826,0.24183,0.24439,0.23418,1.24B,-1.44%
2020년 09월 30일,0.24174,0.24288,0.24288,0.23774,1.22B,-0.42%
2020년 09월 29일,0.24274,0.24105,0.24661,0.23845,1.25B,0.73%
2020년 09월 28일,0.24099,0.24331,0.24838,0.24017,1.40B,-0.98%
2020년 09월 27일,0.24339,0.24151,0.24468,0.23743,943.95M,0.75%
2020년 09월 26일,0.24157,0.24149,0.24546,0.23776,939.30M,0.01%
2020년 09월 25일,0.24155,0.23279,0.24467,0.22962,875.93M,3.79%
2020년 09월 24일,0.23273,0.22146,0.23383,0.21955,791.79M,5.09%
2020년 09월 23일,0.22145,0.23297,0.23503,0.22042,705.56M,-4.94%
2020년 09월 22일,0.23295,0.23079,0.23451,0.22942,835.78M,0.92%
2020년 09월 21일,0.23083,0.2466,0.24808,0.22928,1.24B,-6.32%
2020년 09월 20일,0.24641,0.25082,0.25131,0.2425,774.90M,-1.87%
2020년 09월 19일,0.25111,0.25061,0.25459,0.24748,862.88M,0.20%
