"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2019년 08월 07일","0.22188","0.21812","0.23476","0.21370","15.63M","1.73%"
"2019년 08월 06일","0.21812","0.23385","0.23461","0.21682","14.29M","-6.73%"
"2019년 08월 05일","0.23385","0.23586","0.24187","0.23130","16.89M","-0.85%"
"2019년 08월 04일","0.23586","0.23479","0.24172","0.23032","2.02M","0.45%"
"2019년 08월 03일","0.23479","0.23606","0.23938","0.23132","2.88M","-0.54%"
"2019년 08월 02일","0.23606","0.23640","0.24554","0.23174","3.96M","-0.14%"
"2019년 08월 01일","0.23640","0.24692","0.24721","0.23292","2.75M","-4.26%"
"2019년 07월 31일","0.24692","0.24668","0.25395","0.24391","1.94M","0.38%"
"2019년 07월 30일","0.24599","0.25339","0.25490","0.24064","3.40M","-2.92%"
"2019년 07월 29일","0.25339","0.25706","0.26350","0.25052","2.97M","-1.43%"
"2019년 07월 28일","0.25706","0.27080","0.27905","0.24389","5.44M","-5.08%"
"2019년 07월 27일","0.27080","0.26170","0.27834","0.24804","11.22M","3.48%"
"2019년 07월 26일","0.26170","0.23388","0.26334","0.22955","4.12M","11.90%"
"2019년 07월 25일","0.23388","0.23267","0.24217","0.23133","1.55M","0.52%"
"2019년 07월 24일","0.23267","0.23021","0.23749","0.22225","2.20M","1.07%"
"2019년 07월 23일","0.23021","0.24526","0.25463","0.22962","2.97M","-6.14%"
"2019년 07월 22일","0.24526","0.24817","0.25451","0.23902","2.17M","-1.17%"
"2019년 07월 21일","0.24817","0.25375","0.25758","0.24101","1.91M","-2.20%"
"2019년 07월 20일","0.25375","0.24534","0.26283","0.24420","3.31M","3.43%"
"2019년 07월 19일","0.24534","0.23306","0.25795","0.23048","4.87M","5.27%"
"2019년 07월 18일","0.23306","0.21689","0.23504","0.20858","5.22M","7.46%"
"2019년 07월 17일","0.21689","0.20347","0.22602","0.19968","3.88M","6.59%"
"2019년 07월 16일","0.20347","0.24713","0.24976","0.19998","4.90M","-17.68%"
"2019년 07월 15일","0.24716","0.24621","0.25155","0.22072","4.07M","0.39%"
"2019년 07월 14일","0.24621","0.28590","0.28590","0.24621","4.23M","-14.05%"
"2019년 07월 13일","0.28646","0.28891","0.29581","0.27876","3.24M","-0.85%"
"2019년 07월 12일","0.28891","0.29516","0.29786","0.27922","3.46M","-2.12%"
"2019년 07월 11일","0.29516","0.29626","0.30088","0.27117","5.40M","-0.47%"
"2019년 07월 10일","0.29654","0.29468","0.33084","0.28500","7.77M","0.63%"
"2019년 07월 09일","0.29468","0.29699","0.30449","0.28785","5.26M","-0.78%"
"2019년 07월 08일","0.29700","0.29832","0.32129","0.29568","7.11M","-0.45%"
"2019년 07월 07일","0.29832","0.29443","0.30565","0.29235","3.14M","1.32%"
"2019년 07월 06일","0.29443","0.29475","0.29844","0.29017","2.94M","-0.11%"
"2019년 07월 05일","0.29475","0.29408","0.30179","0.28996","3.09M","0.23%"
"2019년 07월 04일","0.29408","0.30881","0.31181","0.29121","4.92M","-4.77%"
"2019년 07월 03일","0.30881","0.32229","0.32240","0.30286","5.84M","-4.18%"
"2019년 07월 02일","0.32229","0.33293","0.33807","0.29952","10.86M","-3.20%"
"2019년 07월 01일","0.33293","0.29456","0.34983","0.29456","22.53M","13.03%"
"2019년 06월 30일","0.29456","0.32512","0.34671","0.29015","12.95M","-9.40%"
"2019년 06월 29일","0.32512","0.29091","0.32660","0.28198","8.04M","11.76%"
