"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2019년 04월 23일","1.7452","1.8557","1.8764","1.7449","20.69M","-5.99%"
"2019년 04월 22일","1.8564","1.8475","1.8761","1.8128","18.02M","0.47%"
"2019년 04월 21일","1.8477","1.9545","1.9648","1.7653","12.00M","-5.47%"
"2019년 04월 20일","1.9546","1.9637","1.9805","1.9239","8.77M","-0.46%"
"2019년 04월 19일","1.9635","1.9735","1.9814","1.9063","9.66M","-0.51%"
"2019년 04월 18일","1.9735","1.9365","1.9883","1.9160","8.68M","1.88%"
"2019년 04월 17일","1.9372","1.9138","1.9497","1.8780","8.53M","1.21%"
"2019년 04월 16일","1.9140","1.8458","1.9523","1.8183","6.05M","3.69%"
"2019년 04월 15일","1.8459","1.9779","2.0187","1.7897","11.47M","-6.67%"
"2019년 04월 14일","1.9779","1.9164","1.9781","1.8266","10.49M","3.21%"
"2019년 04월 13일","1.9164","1.9684","1.9973","1.8975","9.13M","-2.64%"
"2019년 04월 12일","1.9683","1.9928","2.0360","1.8607","11.51M","-1.23%"
"2019년 04월 11일","1.9928","2.2271","2.2350","1.8748","15.34M","-10.52%"
"2019년 04월 10일","2.2271","2.2372","2.3103","2.2045","10.50M","-0.44%"
"2019년 04월 09일","2.2370","2.3298","2.3302","2.1889","11.19M","-3.98%"
"2019년 04월 08일","2.3298","2.3369","2.4931","2.1914","17.61M","-0.30%"
"2019년 04월 07일","2.3369","2.3337","2.3677","2.2637","15.87M","0.19%"
"2019년 04월 06일","2.3325","2.4557","2.4563","2.3015","18.35M","-5.03%"
"2019년 04월 05일","2.4559","2.1270","2.4698","2.1270","22.07M","15.47%"
"2019년 04월 04일","2.1269","1.9890","2.2175","1.9611","21.72M","6.94%"
"2019년 04월 03일","1.9890","2.0759","2.2836","1.9490","27.62M","-4.18%"
"2019년 04월 02일","2.0758","1.8362","2.0939","1.8172","25.56M","13.05%"
"2019년 04월 01일","1.8362","1.8519","1.9162","1.7909","14.59M","-0.85%"
"2019년 03월 31일","1.8519","1.8905","1.9200","1.8422","10.76M","-2.04%"
"2019년 03월 30일","1.8905","1.9945","2.0229","1.8497","19.23M","-5.17%"
"2019년 03월 29일","1.9935","1.7476","2.0547","1.7448","19.92M","14.07%"
"2019년 03월 28일","1.7476","1.7864","1.7864","1.7186","12.89M","-2.17%"
"2019년 03월 27일","1.7863","1.6267","1.8019","1.6182","16.12M","9.81%"
"2019년 03월 26일","1.6267","1.6651","1.6699","1.5643","13.39M","-2.30%"
"2019년 03월 25일","1.6650","1.7263","1.7319","1.6070","15.31M","-3.55%"
"2019년 03월 24일","1.7263","1.7885","1.8381","1.7112","15.00M","-3.48%"
"2019년 03월 23일","1.7885","1.6599","1.7887","1.6361","15.35M","7.75%"
"2019년 03월 22일","1.6599","1.5475","1.6827","1.5365","11.55M","7.26%"
"2019년 03월 21일","1.5475","1.5510","1.6472","1.4711","18.09M","-0.22%"
"2019년 03월 20일","1.5510","1.4871","1.5518","1.4494","11.11M","4.30%"
"2019년 03월 19일","1.4870","1.4881","1.5022","1.4645","8.29M","-0.08%"
"2019년 03월 18일","1.4882","1.5031","1.5329","1.4389","4.97M","-0.99%"
"2019년 03월 17일","1.5031","1.5297","1.5382","1.4754","4.47M","-1.75%"
"2019년 03월 16일","1.5299","1.5107","1.5661","1.4879","6.98M","1.27%"
"2019년 03월 15일","1.5107","1.5080","1.6024","1.4869","16.25M","0.18%"
"2019년 03월 14일","1.5079","1.4173","1.6561","1.3868","17.31M","6.40%"
"2019년 03월 13일","1.4173","1.4447","1.4665","1.3935","12.22M","-1.89%"
"2019년 03월 12일","1.4446","1.3386","1.4786","1.2679","15.98M","7.92%"
"2019년 03월 11일","1.3386","1.3797","1.4013","1.3155","13.19M","-2.98%"
"2019년 03월 10일","1.3797","1.3611","1.4447","1.3333","15.32M","1.37%"
"2019년 03월 09일","1.3611","1.2531","1.3623","1.2468","10.85M","8.63%"
"2019년 03월 08일","1.2529","1.2423","1.2946","1.2221","4.31M","0.86%"
"2019년 03월 07일","1.2423","1.2450","1.2648","1.2372","3.57M","-0.21%"
"2019년 03월 06일","1.2449","1.2202","1.2511","1.2050","3.32M","2.00%"
"2019년 03월 05일","1.2205","1.1761","1.2344","1.1741","3.53M","3.78%"
"2019년 03월 04일","1.1760","1.2392","1.2468","1.1385","4.54M","-5.09%"
"2019년 03월 03일","1.2391","1.2714","1.2865","1.2296","3.12M","-2.54%"
"2019년 03월 02일","1.2713","1.3265","1.3362","1.2527","3.47M","-4.16%"
"2019년 03월 01일","1.3265","1.3049","1.3541","1.3040","3.06M","1.66%"
"2019년 02월 28일","1.3048","1.3240","1.3381","1.3009","3.56M","-1.44%"
"2019년 02월 27일","1.3239","1.3402","1.3532","1.2678","4.54M","-1.21%"
"2019년 02월 26일","1.3401","1.3186","1.3740","1.2872","5.36M","1.62%"
"2019년 02월 25일","1.3187","1.3142","1.3795","1.2881","6.74M","0.47%"
"2019년 02월 24일","1.3125","1.3348","1.5266","1.2517","15.27M","-1.67%"
"2019년 02월 23일","1.3348","1.2960","1.3404","1.2623","4.78M","2.99%"
"2019년 02월 22일","1.2961","1.3198","1.3311","1.2819","2.82M","-1.80%"
"2019년 02월 21일","1.3198","1.3281","1.3281","1.2376","4.70M","-0.62%"
"2019년 02월 20일","1.3280","1.2847","1.3487","1.2716","5.27M","3.38%"
"2019년 02월 19일","1.2847","1.3126","1.3427","1.2760","4.91M","-2.13%"
"2019년 02월 18일","1.3126","1.2275","1.3563","1.2139","7.77M","6.93%"
"2019년 02월 17일","1.2275","1.2173","1.2558","1.1741","6.01M","0.83%"
