날짜,종가,오픈,고가,저가,거래량,변동 %
2019년 10월 23일,0.0954,0.0898,0.0985,0.0852,7.42M,6.71%
2019년 10월 22일,0.0894,0.0864,0.0929,0.0854,1.36M,3.47%
2019년 10월 21일,0.0864,0.0854,0.0867,0.0842,544.61K,1.17%
2019년 10월 20일,0.0854,0.0821,0.0857,0.0813,440.26K,4.02%
2019년 10월 19일,0.0821,0.0812,0.084,0.0808,538.31K,0.98%
2019년 10월 18일,0.0813,0.0862,0.0862,0.0807,961.02K,-5.68%
2019년 10월 17일,0.0862,0.0841,0.0872,0.0827,818.40K,2.50%
2019년 10월 16일,0.0841,0.0878,0.0882,0.0806,1.11M,-4.21%
2019년 10월 15일,0.0878,0.0865,0.0927,0.0865,2.83M,1.50%
2019년 10월 14일,0.0865,0.086,0.0869,0.0843,571.56K,0.58%
2019년 10월 13일,0.086,0.0867,0.0884,0.084,841.07K,-0.81%
2019년 10월 12일,0.0867,0.0839,0.09,0.0838,695.44K,3.34%
2019년 10월 11일,0.0839,0.0884,0.0885,0.0831,892.58K,-5.09%
2019년 10월 10일,0.0884,0.0885,0.0902,0.0849,1.98M,-0.11%
2019년 10월 09일,0.0885,0.0901,0.0923,0.0865,1.09M,-1.99%
2019년 10월 08일,0.0903,0.0867,0.0914,0.0849,1.30M,4.15%
2019년 10월 07일,0.0867,0.0842,0.0873,0.0792,1.48M,2.85%
2019년 10월 06일,0.0843,0.0858,0.0885,0.082,1.42M,-1.75%
2019년 10월 05일,0.0858,0.0829,0.0858,0.0824,711.35K,3.37%
2019년 10월 04일,0.083,0.0843,0.0845,0.0814,548.69K,-1.54%
2019년 10월 03일,0.0843,0.0824,0.0847,0.0798,1.08M,2.31%
2019년 10월 02일,0.0824,0.0801,0.0834,0.0783,539.60K,2.36%
2019년 10월 01일,0.0805,0.0825,0.0854,0.0795,1.17M,-2.42%
2019년 09월 30일,0.0825,0.0807,0.0833,0.0777,1.16M,2.23%
2019년 09월 29일,0.0807,0.0847,0.0847,0.0788,911.79K,-4.72%
2019년 09월 28일,0.0847,0.0848,0.0871,0.0817,1.06M,-0.12%
2019년 09월 27일,0.0848,0.0852,0.088,0.0809,1.01M,-0.24%
2019년 09월 26일,0.085,0.0842,0.0908,0.0764,1.98M,2.04%
2019년 09월 25일,0.0833,0.0826,0.0891,0.0785,1.09M,0.85%
2019년 09월 24일,0.0826,0.1021,0.1022,0.0751,2.08M,-19.10%
2019년 09월 23일,0.1021,0.1029,0.1042,0.1012,834.46K,-0.78%
2019년 09월 22일,0.1029,0.1066,0.1069,0.1027,554.65K,-3.56%
2019년 09월 21일,0.1067,0.1089,0.1092,0.1059,264.80K,-2.20%
