날짜,종가,오픈,고가,저가,거래량,변동 %
2019년 10월 21일,1.7066,1.717,1.7317,1.6814,11.11M,-0.58%
2019년 10월 20일,1.7166,1.686,1.7339,1.6608,10.32M,1.81%
2019년 10월 19일,1.6861,1.6971,1.7036,1.6611,9.74M,-0.68%
2019년 10월 18일,1.6977,1.7386,1.7527,1.6477,10.97M,-2.36%
2019년 10월 17일,1.7387,1.6764,1.767,1.6507,11.95M,3.72%
2019년 10월 16일,1.6764,1.7418,1.7596,1.6101,13.45M,-3.76%
2019년 10월 15일,1.7418,1.8233,1.8379,1.7291,10.78M,-4.47%
2019년 10월 14일,1.8233,1.7924,1.8274,1.7715,10.79M,1.71%
2019년 10월 13일,1.7926,1.7769,1.8183,1.7668,13.68M,0.88%
2019년 10월 12일,1.7769,1.7841,1.8193,1.7675,10.68M,-0.40%
2019년 10월 11일,1.7841,1.7987,1.8397,1.7532,11.37M,-0.81%
2019년 10월 10일,1.7987,1.8629,1.8671,1.7744,12.12M,-3.46%
2019년 10월 09일,1.8631,1.8044,1.8845,1.7906,11.86M,3.27%
2019년 10월 08일,1.8042,1.7921,1.8468,1.7619,9.95M,0.67%
2019년 10월 07일,1.7921,1.696,1.8148,1.6759,11.00M,5.67%
2019년 10월 06일,1.6959,1.7167,1.7277,1.6695,10.05M,-1.21%
2019년 10월 05일,1.7167,1.6945,1.7281,1.6705,9.67M,1.28%
2019년 10월 04일,1.695,1.6811,1.7342,1.6437,9.40M,0.83%
2019년 10월 03일,1.6811,1.7061,1.7157,1.6415,9.35M,-1.47%
2019년 10월 02일,1.7061,1.6867,1.7079,1.6452,9.41M,1.15%
2019년 10월 01일,1.6867,1.7067,1.7566,1.674,10.20M,-1.16%
2019년 09월 30일,1.7066,1.6322,1.7203,1.5664,12.28M,4.51%
2019년 09월 29일,1.633,1.6585,1.662,1.5629,11.10M,-1.54%
2019년 09월 28일,1.6585,1.6241,1.6828,1.5997,12.04M,2.11%
2019년 09월 27일,1.6242,1.6013,1.6484,1.543,11.91M,1.45%
2019년 09월 26일,1.601,1.6417,1.6796,1.5057,12.94M,-2.48%
2019년 09월 25일,1.6418,1.5718,1.8365,1.5567,14.85M,4.45%
2019년 09월 24일,1.5718,1.9687,2.0038,1.57,34.50K,-20.16%
2019년 09월 23일,1.9687,2.0962,2.1058,1.9616,11.20M,-6.08%
2019년 09월 22일,2.0962,2.1435,2.1503,2.0562,10.17M,-2.17%
2019년 09월 21일,2.1427,2.199,2.205,2.1306,9.34M,-2.56%
2019년 09월 20일,2.1989,2.2094,2.2185,2.1494,10.84M,-0.46%
2019년 09월 19일,2.2092,2.2675,2.2675,2.0764,13.53M,-2.53%
2019년 09월 18일,2.2665,2.107,2.3107,2.1007,14.65M,7.62%
2019년 09월 17일,2.1061,2.0448,2.1594,2.0137,12.27M,2.94%
2019년 09월 16일,2.046,2.0635,2.1076,1.9866,10.85M,-0.80%
2019년 09월 15일,2.0624,2.0545,2.0962,2.0305,9.91M,0.38%
2019년 09월 14일,2.0546,2.0101,2.0777,1.9912,9.72M,2.21%
2019년 09월 13일,2.0101,2.0041,2.0414,1.9903,9.52M,0.30%
2019년 09월 12일,2.0041,1.992,2.0174,1.9603,7.38M,0.55%
2019년 09월 11일,1.9931,2.0242,2.0508,1.9615,9.55M,-1.54%
2019년 09월 10일,2.0242,2.0811,2.1273,2.0071,10.31M,-2.72%
2019년 09월 09일,2.0808,2.1281,2.1281,1.994,10.94M,-2.22%
2019년 09월 08일,2.1281,2.0245,2.1468,2.0184,11.54M,5.12%
2019년 09월 07일,2.0245,1.9485,2.041,1.8832,11.30M,4.03%
2019년 09월 06일,1.946,2.0182,2.0699,1.9341,10.58M,-3.58%
2019년 09월 05일,2.0182,2.0857,2.0918,1.9887,9.37M,-3.24%
2019년 09월 04일,2.0857,2.1513,2.1578,2.0723,10.55M,-3.05%
2019년 09월 03일,2.1514,2.146,2.1995,2.1048,10.62M,0.25%
2019년 09월 02일,2.146,2.0974,2.157,2.0509,11.80M,2.32%
2019년 09월 01일,2.0974,2.0941,2.119,2.0619,10.56M,0.13%
2019년 08월 31일,2.0946,2.1264,2.1397,2.0519,11.23M,-1.49%
2019년 08월 30일,2.1263,2.106,2.1856,2.0647,11.44M,0.99%
2019년 08월 29일,2.1054,2.2267,2.2267,2.0526,15.28M,-5.45%
2019년 08월 28일,2.2267,2.4762,2.479,2.1855,14.62M,-10.07%
2019년 08월 27일,2.476,2.5338,2.5385,2.4308,13.41M,-2.28%
2019년 08월 26일,2.5338,2.536,2.6094,2.5126,11.07M,-0.09%
2019년 08월 25일,2.536,2.5414,2.6024,2.4868,17.10M,-0.21%
2019년 08월 24일,2.5414,2.6022,2.6486,2.4832,26.08M,-2.39%
2019년 08월 23일,2.6036,2.537,2.636,2.5026,14.01M,2.63%
