"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2020년 12월 08일","2.71674","2.99172","3.30036","2.58082","-","-9.19%"
"2020년 12월 07일","2.99172","3.33066","3.33553","2.85496","-","-9.30%"
"2020년 12월 06일","3.29837","3.45982","3.55670","3.18304","-","-4.67%"
"2020년 12월 05일","3.45982","3.37679","3.53363","2.95238","-","2.46%"
"2020년 12월 04일","3.37679","3.58869","3.97835","3.19327","-","-7.09%"
"2020년 12월 03일","3.63447","3.26251","4.22183","2.89895","-","11.40%"
"2020년 12월 02일","3.26251","2.36802","5.73485","1.81920","-","37.77%"
"2020년 12월 01일","2.36802","1.22521","5.05315","1.16822","-","93.27%"
"2020년 11월 30일","1.22521","1.19000","1.22521","1.13310","-","2.96%"
"2020년 11월 29일","1.19000","1.18999","1.19905","1.14021","-","0.00%"
"2020년 11월 28일","1.18999","1.15831","1.20808","1.10854","-","2.73%"
"2020년 11월 27일","1.15831","1.12059","1.24955","1.08152","-","3.37%"
"2020년 11월 26일","1.12059","1.30127","1.30127","1.09400","-","-13.88%"
"2020년 11월 25일","1.30127","1.23341","1.49043","1.21341","-","5.50%"
"2020년 11월 24일","1.23341","1.21177","1.24241","1.13204","-","1.79%"
"2020년 11월 23일","1.21177","1.22412","1.22412","1.13320","-","-1.37%"
"2020년 11월 22일","1.22860","1.24654","1.34519","1.10754","-","-1.44%"
"2020년 11월 21일","1.24654","1.29587","1.37658","1.19722","-","-3.81%"
"2020년 11월 20일","1.29587","1.25643","1.51632","1.24706","-","5.40%"
"2020년 11월 19일","1.22951","1.57646","1.57646","1.16307","-","-22.01%"
"2020년 11월 18일","1.57646","0.98566","1.95428","0.97668","-","59.94%"
"2020년 11월 17일","0.98566","0.98456","0.99056","0.97231","-","0.11%"
"2020년 11월 16일","0.98456","0.98771","0.99316","0.97339","-","-0.32%"
"2020년 11월 15일","0.98771","0.98816","0.98816","0.97462","-","-0.05%"
"2020년 11월 14일","0.98816","0.99267","0.99718","0.97914","-","-0.45%"
"2020년 11월 13일","0.99267","0.97740","0.99737","0.97639","-","1.56%"
"2020년 11월 12일","0.97740","0.98881","1.00717","0.97351","-","-1.15%"
"2020년 11월 11일","0.98881","0.98914","0.99430","0.97787","-","-0.03%"
"2020년 11월 10일","0.98914","0.98687","0.99602","0.97650","-","0.23%"
"2020년 11월 09일","0.98687","0.98495","1.00098","0.96678","-","0.20%"
"2020년 11월 08일","0.98495","0.98048","1.00276","0.97602","-","0.46%"
"2020년 11월 07일","0.98048","0.99831","1.00722","0.97157","-","-1.79%"
"2020년 11월 06일","0.99831","0.98346","1.00807","0.97714","-","1.51%"
"2020년 11월 05일","0.98346","0.95957","0.99235","0.95000","-","2.49%"
"2020년 11월 04일","0.95957","0.95463","0.97278","0.93566","-","0.52%"
"2020년 11월 03일","0.95463","0.96194","0.97128","0.94142","-","-0.76%"
"2020년 11월 02일","0.96194","0.97661","0.97724","0.94292","-","-1.50%"
"2020년 11월 01일","0.97661","0.96779","0.97661","0.95019","-","0.91%"
"2020년 10월 31일","0.96779","0.97658","1.02497","0.95459","-","-0.90%"
"2020년 10월 30일","0.97658","0.98185","1.01498","0.96082","-","-0.53%"
"2020년 10월 29일","0.98180","0.97347","0.98808","0.96592","-","0.41%"
"2020년 10월 28일","0.97776","0.98294","1.08200","0.97149","-","-0.52%"
"2020년 10월 27일","0.98291","0.98005","0.99912","0.97826","-","0.30%"
"2020년 10월 26일","0.98000","0.99254","1.00219","0.97925","-","-1.26%"
"2020년 10월 25일","0.99254","0.99694","1.00580","0.99251","-","-0.44%"
"2020년 10월 24일","0.99694","1.00580","1.01024","0.99694","-","-0.88%"
"2020년 10월 23일","1.00580","0.99545","1.01629","0.99222","-","1.04%"
"2020년 10월 22일","0.99545","0.99736","1.00227","0.98524","-","-0.19%"
"2020년 10월 21일","0.99736","0.99166","1.00726","0.98830","-","0.57%"
"2020년 10월 20일","0.99166","0.99571","1.00406","0.99066","-","-0.41%"
"2020년 10월 19일","0.99571","0.99809","1.02865","0.98842","-","-0.24%"
"2020년 10월 18일","0.99809","1.00244","1.00682","0.99807","-","-0.43%"
"2020년 10월 17일","1.00244","1.01120","1.01120","0.99807","-","-0.87%"
"2020년 10월 16일","1.01120","1.00857","1.05245","0.98555","-","0.26%"
"2020년 10월 15일","1.00857","0.99366","1.05590","0.98580","-","1.50%"
"2020년 10월 14일","0.99364","1.00098","1.00728","0.98144","-","-0.73%"
"2020년 10월 13일","1.00098","1.00575","1.07019","0.97875","-","-0.47%"
"2020년 10월 12일","1.00575","1.00993","1.06397","0.96628","-","-0.41%"
"2020년 10월 11일","1.00993","1.02307","1.06679","0.99681","-","-1.28%"
"2020년 10월 10일","1.02307","1.04493","1.09302","0.99246","-","-2.09%"
"2020년 10월 09일","1.04493","0.99013","1.04493","0.97277","-","5.53%"
"2020년 10월 08일","0.99013","0.96769","0.99461","0.96486","-","2.32%"
"2020년 10월 07일","0.96769","0.97435","0.97635","0.95405","-","-0.68%"
"2020년 10월 06일","0.97435","0.95494","0.98270","0.95444","-","2.03%"
"2020년 10월 05일","0.95499","0.97311","0.98947","0.94632","-","-1.86%"
"2020년 10월 04일","0.97311","0.96454","0.97740","0.95168","-","0.89%"
"2020년 10월 03일","0.96454","0.98169","0.98597","0.96025","-","-1.75%"
"2020년 10월 02일","0.98169","0.97166","0.98169","0.95538","-","1.03%"
"2020년 10월 01일","0.97166","0.98730","0.99332","0.96242","-","-1.59%"
"2020년 09월 30일","0.98731","0.96248","0.99164","0.96091","-","2.58%"
"2020년 09월 29일","0.96248","0.96366","0.97084","0.95781","-","-0.12%"
"2020년 09월 28일","0.96366","0.94939","0.96810","0.94927","-","1.50%"
"2020년 09월 27일","0.94939","0.96216","0.96216","0.94513","-","-1.33%"
"2020년 09월 26일","0.96216","0.95364","0.96216","0.94938","-","0.89%"
"2020년 09월 25일","0.95364","0.95758","0.96659","0.93958","-","-0.42%"
"2020년 09월 24일","0.95767","0.94813","0.96622","0.94078","-","1.01%"
"2020년 09월 23일","0.94813","0.96253","0.97266","0.94811","-","-1.50%"
"2020년 09월 22일","0.96253","0.96576","0.97449","0.94438","-","-0.34%"
"2020년 09월 21일","0.96578","0.96997","0.98509","0.95079","-","-0.43%"
"2020년 09월 20일","0.96997","0.96996","0.98283","0.96567","-","0.00%"
"2020년 09월 19일","0.96996","0.97425","0.98283","0.96996","-","-0.44%"
"2020년 09월 18일","0.97425","0.97463","0.98893","0.94950","-","-0.04%"
"2020년 09월 17일","0.97463","0.96328","0.98312","0.95388","-","1.18%"
"2020년 09월 16일","0.96328","0.95742","0.96766","0.94691","-","0.61%"
"2020년 09월 15일","0.95742","0.95614","0.98009","0.95316","-","0.13%"
