날짜,종가,오픈,고가,저가,거래량,변동 %
2020년 12월 15일,588.91,586.22,596.97,579.95,1.74M,0.46%
2020년 12월 14일,586.19,590.66,591.41,576.01,1.78M,-0.83%
2020년 12월 13일,591.09,568.07,594.83,563.37,2.03M,4.10%
2020년 12월 12일,567.78,544.16,573.59,543.9,1.62M,4.34%
2020년 12월 11일,544.17,558.15,560.28,536.43,30.17M,-2.50%
2020년 12월 10일,558.13,573.28,575.56,548.99,19.60M,-2.63%
2020년 12월 09일,573.21,554.95,577.94,530.88,9.10M,3.27%
2020년 12월 08일,555.05,591.03,594.78,551.08,8.11M,-6.10%
2020년 12월 07일,591.09,601.54,603.06,584.53,7.72M,-1.76%
2020년 12월 06일,601.68,596.61,606.9,583.67,13.14M,0.84%
2020년 12월 05일,596.68,567.84,596.73,561.24,30.83M,5.07%
2020년 12월 04일,567.91,616.33,619.61,566.34,48.95M,-7.85%
2020년 12월 03일,616.32,597.94,622.1,587.15,24.00M,3.06%
2020년 12월 02일,598.05,585.69,604.34,575.24,16.21M,2.12%
2020년 12월 01일,585.66,616.78,635.66,567.79,49.42M,-4.91%
2020년 11월 30일,615.92,575.35,615.97,571.04,51.72M,7.03%
2020년 11월 29일,575.45,537.89,576.52,530.71,5.79M,7.01%
2020년 11월 28일,537.74,518.7,547.94,506.97,5.34M,3.79%
2020년 11월 27일,518.11,519.69,530.41,494.65,6.42M,-0.23%
2020년 11월 26일,519.32,569.69,577.08,484.03,13.11M,-8.84%
2020년 11월 25일,569.67,605.01,605.63,555.32,14.50M,-5.84%
2020년 11월 24일,605.03,609.2,621.7,589.56,41.11M,-0.69%
2020년 11월 23일,609.22,559.37,610.33,551.8,49.68M,8.91%
2020년 11월 22일,559.4,551.9,580,514.44,36.76M,1.36%
2020년 11월 21일,551.91,509.94,552.13,505.14,26.86M,8.22%
2020년 11월 20일,509.98,471.27,513.06,471.06,30.85M,8.23%
2020년 11월 19일,471.21,478.55,480.55,465.41,12.53M,-1.53%
2020년 11월 18일,478.52,482.05,495.04,459.92,18.19M,-0.71%
2020년 11월 17일,481.95,460.37,484.59,459.74,7.93M,4.67%
2020년 11월 16일,460.43,448.18,465.97,445.82,5.62M,2.72%
2020년 11월 15일,448.23,460.75,462.93,440.44,9.34M,-2.71%
2020년 11월 14일,460.7,476.38,477.34,452.6,9.17M,-3.27%
2020년 11월 13일,476.29,462.61,477.78,457.65,9.85M,2.97%
2020년 11월 12일,462.56,463.33,469.57,452.44,9.33M,-0.17%
2020년 11월 11일,463.33,450.26,476.08,449.51,15.13M,2.91%
2020년 11월 10일,450.22,444.38,454.43,439.5,20.76M,1.33%
